A,B,linkA,linkB,prerequisites,source,domin,language
Computer_programming,Relational_database,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Relational_database,A->B,eaaiB->A7-cpr-recover,,en
Software_design,Software_development,https://en.wikipedia.org/wiki/Software_design,https://en.wikipedia.org/wiki/Software_development,A->B,eaaiB->A7-cpr-recover,,en
Computational_geometry,Geometric_modeling,https://en.wikipedia.org/wiki/Computational_geometry,https://en.wikipedia.org/wiki/Geometric_modeling,A->B,eaaiB->A7-cpr-recover,,en
Complexity,Computational_complexity_theory,https://en.wikipedia.org/wiki/Complexity,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,eaaiB->A7-cpr-recover,,en
Data,Statistical_inference,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Statistical_inference,A->B,eaaiB->A7-cpr-recover,,en
Markov_chain,Martingale_(probability_theory),https://en.wikipedia.org/wiki/Markov_chain,https://en.wikipedia.org/wiki/Martingale_(probability_theory),A->B,eaaiB->A7-cpr-recover,,en
Digital_electronics,Arithmetic_logic_unit,https://en.wikipedia.org/wiki/Digital_electronics,https://en.wikipedia.org/wiki/Arithmetic_logic_unit,A->B,eaaiB->A7-cpr-recover,,en
Artificial_intelligence,Data_mining,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Data_mining,A->B,eaaiB->A7-cpr-recover,,en
Algorithm_design,Divide_and_conquer_algorithm,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Divide-and-conquer_algorithm,A->B,eaaiB->A7-cpr-recover,,en
Computer,Unix,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Unix,A->B,eaaiB->A7-cpr-recover,,en
Robot,Robotics,https://en.wikipedia.org/wiki/Robot,https://en.wikipedia.org/wiki/Robotics,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Computer_security,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Computer_security,A->B,eaaiB->A7-cpr-recover,,en
Shared_memory,Cache_coherence,https://en.wikipedia.org/wiki/Shared_memory,https://en.wikipedia.org/wiki/Cache_coherence,A->B,eaaiB->A7-cpr-recover,,en
Finite-state_machine,Parsing,https://en.wikipedia.org/wiki/Finite-state_machine,https://en.wikipedia.org/wiki/Parsing,A->B,eaaiB->A7-cpr-recover,,en
Authentication,Malware,https://en.wikipedia.org/wiki/Authentication,https://en.wikipedia.org/wiki/Malware,A->B,eaaiB->A7-cpr-recover,,en
Information_assurance,Firewall_(computing),https://en.wikipedia.org/wiki/Information_assurance,https://en.wikipedia.org/wiki/Firewall_(computing),A->B,eaaiB->A7-cpr-recover,,en
Database,Relational_model,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Relational_model,A->B,eaaiB->A7-cpr-recover,,en
Computer_architecture,Compiler,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Compiler,A->B,eaaiB->A7-cpr-recover,,en
Database,Atomicity_(database_systems),https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Atomicity_(database_systems),A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Bioinformatics,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Bioinformatics,A->B,eaaiB->A7-cpr-recover,,en
Markov_chain,Machine_learning,https://en.wikipedia.org/wiki/Markov_chain,https://en.wikipedia.org/wiki/Machine_learning,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Algebra,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Algebra,A->B,eaaiB->A7-cpr-recover,,en
Data_structure,B-tree,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/B-tree,A->B,eaaiB->A7-cpr-recover,,en
Expected_value,PageRank,https://en.wikipedia.org/wiki/Expected_value,https://en.wikipedia.org/wiki/PageRank,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Computer_network,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computer_network,A->B,eaaiB->A7-cpr-recover,,en
Operating_system,Concurrency_(computer_science),https://en.wikipedia.org/wiki/Operating_system,https://en.wikipedia.org/wiki/Concurrency_(computer_science),A->B,eaaiB->A7-cpr-recover,,en
Iterative_method,Algorithm,https://en.wikipedia.org/wiki/Iterative_method,https://en.wikipedia.org/wiki/Algorithm,A->B,eaaiB->A7-cpr-recover,,en
Thread_(computer_science),Multi-core_processor,https://en.wikipedia.org/wiki/Thread_(computing),https://en.wikipedia.org/wiki/Multi-core_processor,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Software_engineering,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Software_engineering,A->B,eaaiB->A7-cpr-recover,,en
Probability_theory,Large_deviations_theory,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Large_deviations_theory,A->B,eaaiB->A7-cpr-recover,,en
Computer,Control_flow,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Control_flow,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Monte_Carlo_method,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Monte_Carlo_method,A->B,eaaiB->A7-cpr-recover,,en
Interactivity,Human-computer_interaction,https://en.wikipedia.org/wiki/Interactivity,https://en.wikipedia.org/wiki/Human%E2%80%93computer_interaction,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Programming_paradigm,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Programming_paradigm,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Computer_programming,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computer_programming,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Computer_graphics,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computer_graphics,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Computational_geometry,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computational_geometry,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Geometric_modeling,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Geometric_modeling,A->B,eaaiB->A7-cpr-recover,,en
Geometry,Computer_vision,https://en.wikipedia.org/wiki/Geometry,https://en.wikipedia.org/wiki/Computer_vision,A->B,eaaiB->A7-cpr-recover,,en
Matrix_(mathematics),Geometry,https://en.wikipedia.org/wiki/Matrix_(mathematics),https://en.wikipedia.org/wiki/Geometry,A->B,eaaiB->A7-cpr-recover,,en
Computer_graphics,Visualization_(computer_graphics),https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Visualization_(graphics),A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Profiling_(computer_programming),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Profiling_(computer_programming),A->B,eaaiB->A7-cpr-recover,,en
Random_variable,Graphical_model,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Graphical_model,A->B,eaaiB->A7-cpr-recover,,en
Logic,Algorithm,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Algorithm,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,String_(computer_science),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/String_(computer_science),A->B,eaaiB->A7-cpr-recover,,en
Relational_model,Relational_database,https://en.wikipedia.org/wiki/Relational_model,https://en.wikipedia.org/wiki/Relational_database,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Query_language,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Query_language,A->B,eaaiB->A7-cpr-recover,,en
Computational_complexity_theory,Machine_learning,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Machine_learning,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Matrix_(mathematics),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Matrix_(mathematics),A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Theory_of_computation,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Theory_of_computation,A->B,eaaiB->A7-cpr-recover,,en
High-level_programming_language,Object-oriented_programming,https://en.wikipedia.org/wiki/High-level_programming_language,https://en.wikipedia.org/wiki/Object-oriented_programming,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Index_(database),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Database_index,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Computational_chemistry,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Computational_chemistry,A->B,eaaiB->A7-cpr-recover,,en
Statistical_inference,Machine_learning,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Machine_learning,A->B,eaaiB->A7-cpr-recover,,en
String_searching_algorithm,Suffix_tree,https://en.wikipedia.org/wiki/String-searching_algorithm,https://en.wikipedia.org/wiki/Suffix_tree,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,3D_modeling,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/3D_modeling,A->B,eaaiB->A7-cpr-recover,,en
Probability_theory,Analysis_of_algorithms,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Analysis_of_algorithms,A->B,eaaiB->A7-cpr-recover,,en
Data_structure,Programming_language,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Programming_language,A->B,eaaiB->A7-cpr-recover,,en
Finite_set,Combinatorics,https://en.wikipedia.org/wiki/Finite_set,https://en.wikipedia.org/wiki/Combinatorics,A->B,eaaiB->A7-cpr-recover,,en
Polynomial,Fourier_analysis,https://en.wikipedia.org/wiki/Polynomial,https://en.wikipedia.org/wiki/Fourier_analysis,A->B,eaaiB->A7-cpr-recover,,en
Parallel_(geometry)_computing,Vector_processor,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Vector_processor,A->B,eaaiB->A7-cpr-recover,,en
Computer,Mobile_device,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Mobile_device,A->B,eaaiB->A7-cpr-recover,,en
Approximation,Newton's_method,https://en.wikipedia.org/wiki/Approximation,https://en.wikipedia.org/wiki/Newton%27s_method,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Computational_chemistry,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computational_chemistry,A->B,eaaiB->A7-cpr-recover,,en
Compiler,Symbol_table,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Symbol_table,A->B,eaaiB->A7-cpr-recover,,en
Logic,Formal_language,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Formal_language,A->B,eaaiB->A7-cpr-recover,,en
Machine_learning,Document_classification,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Document_classification,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Cryptography,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Cryptography,A->B,eaaiB->A7-cpr-recover,,en
Machine_learning,Reinforcement_learning,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Reinforcement_learning,A->B,eaaiB->A7-cpr-recover,,en
Foundations_of_mathematics,Logic,https://en.wikipedia.org/wiki/Foundations_of_mathematics,https://en.wikipedia.org/wiki/Logic,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Partial_differential_equation,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Partial_differential_equation,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Dynamic_programming,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Dynamic_programming,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Knowledge_representation_and_reasoning,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Knowledge_representation_and_reasoning,A->B,eaaiB->A7-cpr-recover,,en
Continuous_function,Stochastic_process,https://en.wikipedia.org/wiki/Continuous_function,https://en.wikipedia.org/wiki/Stochastic_process,A->B,eaaiB->A7-cpr-recover,,en
Computational_science,Machine_learning,https://en.wikipedia.org/wiki/Computational_science,https://en.wikipedia.org/wiki/Machine_learning,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Haskell_(programming_language),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Haskell_(programming_language),A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Abstraction_(computer_science),https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Abstraction_(computer_science),A->B,eaaiB->A7-cpr-recover,,en
Computer_graphics,Rendering_(computer_graphics),https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Rendering_(computer_graphics),A->B,eaaiB->A7-cpr-recover,,en
Computational_complexity_theory,Software_engineering,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Software_engineering,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Inequality_(mathematics),https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Inequality_(mathematics),A->B,eaaiB->A7-cpr-recover,,en
Computer_architecture,Central_processing_unit,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Central_processing_unit,A->B,eaaiB->A7-cpr-recover,,en
Programming_language,Programming_paradigm,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Programming_paradigm,A->B,eaaiB->A7-cpr-recover,,en
Computational_problem,Computational_complexity_theory,https://en.wikipedia.org/wiki/Computational_problem,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,eaaiB->A7-cpr-recover,,en
Mathematics,Combinatorics,https://en.wikipedia.org/wiki/Mathematics,https://en.wikipedia.org/wiki/Combinatorics,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Image_analysis,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Image_analysis,A->B,eaaiB->A7-cpr-recover,,en
Computer_network,Distributed_computing,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Distributed_computing,A->B,eaaiB->A7-cpr-recover,,en
Functional_programming,Haskell_(programming_language),https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Haskell_(programming_language),A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Data_type,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Data_type,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Complexity,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Complexity,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,P_versus_NP_problem,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/P_versus_NP_problem,A->B,eaaiB->A7-cpr-recover,,en
Programming_language,Scripting_language,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Scripting_language,A->B,eaaiB->A7-cpr-recover,,en
Computer_science,Algorithm_design,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Algorithm,A->B,eaaiB->A7-cpr-recover,,en
Foundations_of_mathematics,Computer_science,https://en.wikipedia.org/wiki/Foundations_of_mathematics,https://en.wikipedia.org/wiki/Computer_science,A->B,eaaiB->A7-cpr-recover,,en
Programming_language,Scope_(computer_science),https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Scope_(computer_science),A->B,eaaiB->A7-cpr-recover,,en
Scope_(computer_science),Modular_programming,https://en.wikipedia.org/wiki/Scope_(computer_science),https://en.wikipedia.org/wiki/Modular_programming,A->B,eaaiB->A7-cpr-recover,,en
Graphics,Computer_graphics,https://en.wikipedia.org/wiki/Graphics,https://en.wikipedia.org/wiki/Computer_graphics,A->B,eaaiB->A7-cpr-recover,,en
Analysis_of_algorithms,Computer_vision,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Computer_vision,A->B,eaaiB->A7-cpr-recover,,en
Computing,Parallel_(geometry)_computing,https://en.wikipedia.org/wiki/Computing,https://en.wikipedia.org/wiki/Parallel_(geometry)_computing,A->B,eaaiB->A7-cpr-recover,,en
Unsupervised_learning,Natural_language_processing,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Natural_language_processing,A->B,eaaiB->A7-cpr-recover,,en
Computational_problem,List_of_undecidable_problems,https://en.wikipedia.org/wiki/Computational_problem,https://en.wikipedia.org/wiki/List_of_undecidable_problems,A->B,eaaiB->A7-cpr-recover,,en
Rendering_(computer_graphics),Ray_tracing_(graphics),https://en.wikipedia.org/wiki/Rendering_(computer_graphics),https://en.wikipedia.org/wiki/Ray_tracing_(graphics),A->B,eaaiB->A7-cpr-recover,,en
Graph_theory,Social_network,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Social_network,A->B,eaaiB->A7-cpr-recover,,en
Data,Statistical_hypothesis_testing,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Statistical_hypothesis_testing,A->B,eaaiB->A7-cpr-recover,,en
Numerical_analysis,Artificial_intelligence,https://en.wikipedia.org/wiki/Numerical_analysis,https://en.wikipedia.org/wiki/Artificial_intelligence,A->B,eaaiB->A7-cpr-recover,,en
Data_structure,Software_development,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Software_development,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Communications_protocol,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Communication_protocol,A->B,eaaiB->A7-cpr-recover,,en
Expert_system,Question_answering,https://en.wikipedia.org/wiki/Expert_system,https://en.wikipedia.org/wiki/Question_answering,A->B,eaaiB->A7-cpr-recover,,en
Mathematical_induction,Algorithm,https://en.wikipedia.org/wiki/Mathematical_induction,https://en.wikipedia.org/wiki/Algorithm,A->B,eaaiB->A7-cpr-recover,,en
Probability_theory,Information_theory,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Information_theory,A->B,eaaiB->A7-cpr-recover,,en
Random_variable,Stochastic_process,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Stochastic_process,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Distributed_computing,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Distributed_computing,A->B,eaaiB->A7-cpr-recover,,en
Data,Graphical_model,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Graphical_model,A->B,eaaiB->A7-cpr-recover,,en
Finite_set,Recursively_enumerable_set,https://en.wikipedia.org/wiki/Finite_set,https://en.wikipedia.org/wiki/Computably_enumerable,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Machine_translation,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Machine_translation,A->B,eaaiB->A7-cpr-recover,,en
Integer,Computational_complexity_theory,https://en.wikipedia.org/wiki/Integer,https://en.wikipedia.org/wiki/Computational_complexity_theory,A->B,eaaiB->A7-cpr-recover,,en
Computer,Programming_language,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Programming_language,A->B,eaaiB->A7-cpr-recover,,en
Logic,Propositional_calculus,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Propositional_calculus,A->B,eaaiB->A7-cpr-recover,,en
Computer,C++,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/C%2B%2B,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Scope_(computer_science),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Scope_(computer_science),A->B,eaaiB->A7-cpr-recover,,en
Graph_theory,Shortest_path_problem,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Shortest_path_problem,A->B,eaaiB->A7-cpr-recover,,en
Data,Inter-process_communication,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Inter-process_communication,A->B,eaaiB->A7-cpr-recover,,en
String_(computer_science),Parsing,https://en.wikipedia.org/wiki/String_(computer_science),https://en.wikipedia.org/wiki/Parsing,A->B,eaaiB->A7-cpr-recover,,en
Regular_expression,Lexical_analysis,https://en.wikipedia.org/wiki/Regular_expression,https://en.wikipedia.org/wiki/Lexical_analysis,A->B,eaaiB->A7-cpr-recover,,en
Security,Computer_security,https://en.wikipedia.org/wiki/Security,https://en.wikipedia.org/wiki/Computer_security,A->B,eaaiB->A7-cpr-recover,,en
Data,Data_mining,https://en.wikipedia.org/wiki/Data,https://en.wikipedia.org/wiki/Data_mining,A->B,eaaiB->A7-cpr-recover,,en
Analysis_of_algorithms,Robotics,https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/Robotics,A->B,eaaiB->A7-cpr-recover,,en
Theoretical_computer_science,Algorithm,https://en.wikipedia.org/wiki/Theoretical_computer_science,https://en.wikipedia.org/wiki/Algorithm,A->B,eaaiB->A7-cpr-recover,,en
Dynamic_programming,Hidden_Markov_model,https://en.wikipedia.org/wiki/Dynamic_programming,https://en.wikipedia.org/wiki/Hidden_Markov_model,A->B,eaaiB->A7-cpr-recover,,en
Computer,Computer_graphics,https://en.wikipedia.org/wiki/Computer,https://en.wikipedia.org/wiki/Computer_graphics,A->B,eaaiB->A7-cpr-recover,,en
Machine_learning,Sentiment_analysis,https://en.wikipedia.org/wiki/Machine_learning,https://en.wikipedia.org/wiki/Sentiment_analysis,A->B,eaaiB->A7-cpr-recover,,en
Algorithm,Computational_geometry,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computational_geometry,A->B,eaaiB->A7-cpr-recover,,en
Theoretical_computer_science,Quantum_computer,https://en.wikipedia.org/wiki/Theoretical_computer_science,https://en.wikipedia.org/wiki/Quantum_computing,A->B,eaaiB->A7-cpr-recover,,en
Communication,Communications_protocol,https://en.wikipedia.org/wiki/Communication,https://en.wikipedia.org/wiki/Communication_protocol,A->B,eaaiB->A7-cpr-recover,,en
Linear_algebra,Mathematical_optimization,https://en.wikipedia.org/wiki/Linear_algebra,https://en.wikipedia.org/wiki/Mathematical_optimization,A->B,eaaiB->A7-cpr-recover,,en
Database,Data_mining,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Data_mining,A->B,eaaiB->A7-cpr-recover,,en
Computation,Theoretical_computer_science,https://en.wikipedia.org/wiki/Computation,https://en.wikipedia.org/wiki/Theoretical_computer_science,A->B,eaaiB->A7-cpr-recover,,en
Database_management_system,Concurrency_control,https://en.wikipedia.org/wiki/Database,https://en.wikipedia.org/wiki/Concurrency_control,A->B,eaaiB->A7-cpr-recover,,en
Computer_programming,Java_(programming_language),https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Java_(programming_language),A->B,eaaiB->A7-cpr-recover,,en
